Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
2903202806,2024/04/08,772.0,831.0,745.0,818.0,798.0,843.0,-0.0555,0.22962,-0.9717,-0.1742,0.2369,-0.95579,6.047,6.138
2903219461,2024/04/08,776.0,829.0,746.0,817.0,806.0,842.0,-0.05541,0.2289,-0.97187,-0.17199,0.2359,-0.95644,6.045,6.154
2903236116,2024/04/08,782.0,840.0,753.0,822.0,811.0,858.0,-0.05316,0.23004,-0.97173,-0.17021,0.24054,-0.9556,6.049,6.112
2903252770,2024/04/08,783.0,838.0,751.0,820.0,814.0,855.0,-0.054,0.22933,-0.97185,-0.16958,0.23929,-0.95603,6.042,6.114
2903269425,2024/04/08,783.0,835.0,756.0,826.0,810.0,844.0,-0.05219,0.23188,-0.97134,-0.17124,0.23588,-0.95658,6.033,6.152
2903286080,2024/04/08,784.0,835.0,756.0,826.0,812.0,844.0,-0.05247,0.23229,-0.97123,-0.17043,0.23634,-0.95661,6.03,6.152
2903302735,2024/04/08,789.0,852.0,758.0,865.0,819.0,839.0,-0.05186,0.24572,-0.96795,-0.16835,0.23526,-0.95724,5.982,6.141
2903319389,2024/04/08,786.0,851.0,758.0,864.0,814.0,839.0,-0.05127,0.24517,-0.96812,-0.16941,0.23485,-0.95715,5.985,6.135
2903336044,2024/04/08,782.0,840.0,756.0,837.0,809.0,842.0,-0.05205,0.2361,-0.97033,-0.17077,0.23562,-0.95672,6.041,6.134
2903352698,2024/04/08,781.0,841.0,755.0,839.0,808.0,843.0,-0.05159,0.23637,-0.97029,-0.17045,0.23553,-0.95681,6.044,6.141
2903369352,2024/04/08,797.0,845.0,776.0,842.0,818.0,848.0,-0.04381,0.23722,-0.97047,-0.16692,0.23744,-0.95695,6.05,6.147
2903386007,2024/04/08,828.0,840.0,811.0,838.0,846.0,841.0,-0.03152,0.23631,-0.97117,-0.15731,0.23569,-0.95901,6.051,6.143
2903402662,2024/04/08,849.0,845.0,835.0,846.0,862.0,844.0,-0.02225,0.24003,-0.97051,-0.15144,0.23775,-0.95945,6.045,6.112
2903419316,2024/04/08,848.0,849.0,836.0,848.0,859.0,849.0,-0.02144,0.24134,-0.9702,-0.15185,0.24017,-0.95878,6.052,6.126
2903435971,2024/04/08,840.0,848.0,829.0,844.0,851.0,853.0,-0.02365,0.23972,-0.97055,-0.15411,0.24136,-0.95812,6.073,6.14
2903452626,2024/04/08,836.0,847.0,826.0,845.0,846.0,849.0,-0.02435,0.23989,-0.97049,-0.15567,0.23965,-0.9583,6.094,6.151
2903469280,2024/04/08,837.0,841.0,823.0,847.0,850.0,834.0,-0.02496,0.23968,-0.97053,-0.15418,0.23444,-0.95983,6.103,6.191
2903485935,2024/04/08,837.0,841.0,824.0,846.0,851.0,835.0,-0.02463,0.23941,-0.97061,-0.15345,0.23447,-0.95994,6.115,6.198
2903502589,2024/04/08,833.0,844.0,827.0,841.0,839.0,847.0,-0.02337,0.23793,-0.971,-0.15735,0.23841,-0.95833,6.131,6.192
2903519243,2024/04/08,834.0,842.0,827.0,838.0,840.0,845.0,-0.02306,0.23716,-0.9712,-0.15672,0.23835,-0.95845,6.141,6.206
2903535898,2024/04/08,838.0,833.0,830.0,842.0,846.0,825.0,-0.02198,0.23878,-0.97083,-0.15471,0.23213,-0.9603,6.152,6.247
2903552553,2024/04/08,836.0,832.0,830.0,839.0,841.0,826.0,-0.02172,0.23794,-0.97104,-0.15621,0.23242,-0.95999,6.159,6.239
2903569208,2024/04/08,833.0,830.0,822.0,831.0,844.0,830.0,-0.02437,0.23484,-0.97173,-0.15499,0.23363,-0.95989,6.156,6.243
2903585862,2024/04/08,833.0,831.0,822.0,829.0,843.0,834.0,-0.02414,0.23383,-0.97198,-0.15502,0.23457,-0.95966,6.161,6.244
2903602517,2024/04/08,810.0,829.0,800.0,836.0,821.0,822.0,-0.03135,0.23605,-0.97124,-0.16238,0.23049,-0.95943,6.171,6.249
2903619172,2024/04/08,789.0,827.0,782.0,836.0,796.0,818.0,-0.0372,0.23594,-0.97106,-0.17047,0.22904,-0.95837,6.185,6.242
2903635826,2024/04/08,783.0,837.0,782.0,837.0,785.0,837.0,-0.03753,0.23648,-0.97091,-0.17399,0.23527,-0.95623,6.191,6.218
2903652481,2024/04/08,787.0,835.0,778.0,836.0,797.0,833.0,-0.03887,0.23655,-0.97084,-0.17024,0.23448,-0.9571,6.187,6.244
2903669135,2024/04/08,792.0,821.0,778.0,829.0,806.0,814.0,-0.03902,0.23434,-0.97137,-0.16764,0.22817,-0.95908,6.186,6.271
2903685789,2024/04/08,795.0,818.0,780.0,826.0,809.0,810.0,-0.03855,0.23292,-0.97173,-0.16676,0.22679,-0.95956,6.187,6.27
2903702444,2024/04/08,795.0,828.0,781.0,832.0,810.0,823.0,-0.03831,0.23469,-0.97131,-0.16651,0.23074,-0.95866,6.189,6.255
2903719099,2024/04/08,790.0,831.0,782.0,832.0,799.0,831.0,-0.03836,0.23419,-0.97143,-0.16993,0.23282,-0.95756,6.193,6.233
2903735753,2024/04/08,792.0,829.0,781.0,832.0,802.0,825.0,-0.03861,0.23436,-0.97138,-0.1692,0.23082,-0.95817,6.195,6.229
