Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
470426534,2024/04/07,489.0,309.0,480.0,315.0,497.0,303.0,-0.12884,0.05817,-0.98996,-0.25379,0.06394,-0.96514,5.648,6.17
470443189,2024/04/07,526.0,313.0,513.0,329.0,538.0,297.0,-0.11818,0.06314,-0.99098,-0.24155,0.06217,-0.96839,5.665,6.196
470459845,2024/04/07,556.0,309.0,547.0,327.0,565.0,291.0,-0.10732,0.06185,-0.9923,-0.23361,0.05998,-0.97048,5.69,6.215
470476499,2024/04/07,551.0,310.0,546.0,324.0,556.0,296.0,-0.10817,0.06062,-0.99228,-0.23678,0.06138,-0.96962,5.694,6.219
470493154,2024/04/07,553.0,309.0,550.0,324.0,557.0,295.0,-0.10725,0.06083,-0.99237,-0.23708,0.06106,-0.96957,5.698,6.221
470509809,2024/04/07,557.0,317.0,555.0,337.0,560.0,296.0,-0.10638,0.06572,-0.99215,-0.23688,0.06191,-0.96956,5.703,6.186
470526464,2024/04/07,561.0,326.0,558.0,344.0,565.0,307.0,-0.10626,0.06813,-0.992,-0.23659,0.06548,-0.9694,5.707,6.181
470543118,2024/04/07,558.0,315.0,555.0,331.0,560.0,300.0,-0.1072,0.06349,-0.99221,-0.23825,0.06286,-0.96917,5.716,6.225
470559773,2024/04/07,560.0,310.0,555.0,321.0,564.0,299.0,-0.10756,0.05952,-0.99241,-0.23721,0.06208,-0.96947,5.731,6.227
470576428,2024/04/07,562.0,315.0,555.0,325.0,568.0,305.0,-0.10826,0.06061,-0.99227,-0.2365,0.0635,-0.96955,5.73,6.233
470593082,2024/04/07,560.0,318.0,550.0,330.0,569.0,306.0,-0.1105,0.06232,-0.99192,-0.23666,0.06355,-0.96951,5.736,6.232
470609737,2024/04/07,564.0,322.0,551.0,334.0,578.0,310.0,-0.11049,0.06381,-0.99183,-0.23424,0.06521,-0.96999,5.766,6.243
470626392,2024/04/07,566.0,323.0,552.0,335.0,581.0,311.0,-0.11064,0.06426,-0.99178,-0.23359,0.06546,-0.97013,5.774,6.242
470643046,2024/04/07,566.0,320.0,559.0,333.0,573.0,306.0,-0.10831,0.06423,-0.99204,-0.23624,0.0643,-0.96956,5.771,6.238
470659701,2024/04/07,565.0,320.0,557.0,334.0,574.0,306.0,-0.10941,0.0646,-0.9919,-0.23619,0.06418,-0.96959,5.78,6.24
470676356,2024/04/07,568.0,320.0,558.0,334.0,579.0,306.0,-0.10924,0.06475,-0.9919,-0.23471,0.06432,-0.96993,5.785,6.247
470693009,2024/04/07,599.0,328.0,590.0,336.0,607.0,321.0,-0.09803,0.06665,-0.99295,-0.22558,0.07026,-0.97169,5.791,6.252
470709664,2024/04/07,648.0,341.0,638.0,348.0,658.0,334.0,-0.08188,0.07136,-0.99408,-0.20945,0.07522,-0.97492,5.806,6.262
470726319,2024/04/07,671.0,340.0,663.0,353.0,679.0,328.0,-0.07367,0.07279,-0.99462,-0.20295,0.0729,-0.97647,5.826,6.279
470742973,2024/04/07,669.0,338.0,660.0,350.0,679.0,326.0,-0.07476,0.07231,-0.99458,-0.20316,0.07288,-0.97643,5.82,6.283
470759628,2024/04/07,670.0,344.0,659.0,357.0,682.0,331.0,-0.0751,0.07511,-0.99434,-0.20208,0.07457,-0.97653,5.813,6.277
470776283,2024/04/07,672.0,343.0,661.0,357.0,684.0,330.0,-0.07407,0.07546,-0.99439,-0.20123,0.07443,-0.97671,5.815,6.275
470792938,2024/04/07,672.0,340.0,663.0,352.0,682.0,329.0,-0.07327,0.07323,-0.99462,-0.20151,0.07405,-0.97668,5.818,6.276
470809592,2024/04/07,672.0,343.0,662.0,355.0,682.0,332.0,-0.07311,0.07431,-0.99455,-0.20105,0.07494,-0.97671,5.826,6.278
470826247,2024/04/07,673.0,343.0,663.0,358.0,683.0,328.0,-0.07239,0.07535,-0.99453,-0.20042,0.07337,-0.97696,5.833,6.279
470842902,2024/04/07,673.0,340.0,668.0,353.0,679.0,327.0,-0.07042,0.07372,-0.99479,-0.20148,0.07333,-0.97674,5.831,6.282
470859556,2024/04/07,670.0,339.0,666.0,351.0,674.0,328.0,-0.07039,0.07322,-0.99483,-0.20258,0.07366,-0.97649,5.833,6.28
470876211,2024/04/07,670.0,342.0,662.0,355.0,677.0,330.0,-0.07133,0.07455,-0.99466,-0.20119,0.07473,-0.9767,5.839,6.282
470892866,2024/04/07,670.0,339.0,661.0,350.0,679.0,327.0,-0.07139,0.07284,-0.99479,-0.20012,0.07398,-0.97697,5.85,6.284
470909520,2024/04/07,668.0,338.0,655.0,346.0,682.0,330.0,-0.07287,0.07128,-0.99479,-0.19887,0.07452,-0.97719,5.855,6.276
470926175,2024/04/07,671.0,343.0,659.0,350.0,682.0,337.0,-0.07119,0.07232,-0.99484,-0.19822,0.077,-0.97713,5.858,6.273
470942830,2024/04/07,668.0,343.0,653.0,353.0,683.0,333.0,-0.07318,0.07306,-0.99464,-0.19779,0.07518,-0.97736,5.859,6.275
470959484,2024/04/07,671.0,343.0,660.0,351.0,682.0,335.0,-0.07068,0.07204,-0.99489,-0.19781,0.07565,-0.97732,5.869,6.277
