Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
693602960,2024/04/08,432.0,548.0,374.0,561.0,491.0,534.0,-0.20108,0.12846,-0.97111,-0.29127,0.12029,-0.94905,5.352,5.48
693619615,2024/04/08,438.0,554.0,398.0,565.0,478.0,543.0,-0.1926,0.13047,-0.97257,-0.29417,0.12402,-0.94767,5.356,5.463
693636269,2024/04/08,449.0,559.0,422.0,574.0,476.0,545.0,-0.18392,0.13408,-0.97375,-0.29447,0.12519,-0.94743,5.359,5.461
693652924,2024/04/08,451.0,557.0,440.0,567.0,462.0,547.0,-0.17792,0.13217,-0.97513,-0.29829,0.12604,-0.94612,5.355,5.484
693669579,2024/04/08,453.0,559.0,452.0,569.0,453.0,550.0,-0.17342,0.13278,-0.97586,-0.30038,0.12717,-0.94531,5.357,5.484
693686233,2024/04/08,447.0,571.0,442.0,589.0,452.0,553.0,-0.17684,0.13929,-0.97433,-0.30077,0.12811,-0.94505,5.289,5.472
693702888,2024/04/08,443.0,571.0,442.0,587.0,444.0,556.0,-0.17635,0.13843,-0.97455,-0.30239,0.12903,-0.94441,5.282,5.474
693719542,2024/04/08,446.0,567.0,449.0,577.0,443.0,556.0,-0.17451,0.13555,-0.97528,-0.3024,0.12959,-0.94433,5.373,5.471
693736196,2024/04/08,445.0,567.0,451.0,578.0,439.0,556.0,-0.17207,0.13615,-0.97563,-0.30226,0.13004,-0.94431,5.38,5.473
693752851,2024/04/08,450.0,569.0,457.0,571.0,443.0,567.0,-0.16936,0.13402,-0.9764,-0.30053,0.13355,-0.94438,5.391,5.494
693769506,2024/04/08,449.0,571.0,458.0,575.0,440.0,567.0,-0.16841,0.13547,-0.97636,-0.30083,0.13384,-0.94424,5.389,5.503
693786161,2024/04/08,442.0,565.0,461.0,580.0,424.0,550.0,-0.16655,0.13684,-0.97649,-0.30543,0.12805,-0.94357,5.377,5.496
693802815,2024/04/08,445.0,560.0,462.0,574.0,427.0,546.0,-0.16584,0.13485,-0.97689,-0.3038,0.1266,-0.94428,5.386,5.506
693819470,2024/04/08,443.0,575.0,449.0,586.0,437.0,563.0,-0.17059,0.13866,-0.97554,-0.30096,0.13225,-0.94442,5.311,5.529
693836125,2024/04/08,405.0,572.0,397.0,586.0,414.0,559.0,-0.18799,0.13763,-0.97248,-0.30772,0.13018,-0.94253,5.319,5.54
693852778,2024/04/08,396.0,558.0,404.0,564.0,388.0,552.0,-0.18547,0.12987,-0.97403,-0.31477,0.12721,-0.9406,5.382,5.519
693869433,2024/04/08,396.0,557.0,407.0,562.0,384.0,552.0,-0.18301,0.12954,-0.97454,-0.31502,0.12758,-0.94047,5.372,5.511
693886088,2024/04/08,400.0,560.0,407.0,563.0,393.0,557.0,-0.18275,0.13022,-0.9745,-0.3122,0.1294,-0.94116,5.381,5.525
693902742,2024/04/08,396.0,557.0,404.0,559.0,389.0,556.0,-0.18325,0.12908,-0.97456,-0.31293,0.1293,-0.94093,5.377,5.527
693919397,2024/04/08,398.0,556.0,411.0,564.0,386.0,548.0,-0.18024,0.13049,-0.97493,-0.3137,0.12668,-0.94103,5.352,5.518
693936052,2024/04/08,400.0,556.0,412.0,563.0,388.0,548.0,-0.1794,0.13021,-0.97512,-0.31253,0.12651,-0.94144,5.356,5.522
693952706,2024/04/08,397.0,551.0,415.0,559.0,379.0,544.0,-0.17831,0.1285,-0.97555,-0.315,0.12511,-0.94081,5.381,5.52
693969360,2024/04/08,398.0,548.0,415.0,556.0,381.0,540.0,-0.17792,0.12762,-0.97573,-0.3143,0.1239,-0.9412,5.378,5.52
693986015,2024/04/08,393.0,552.0,404.0,564.0,382.0,540.0,-0.18122,0.13042,-0.97476,-0.31369,0.12437,-0.94135,5.342,5.513
694002669,2024/04/08,389.0,553.0,403.0,567.0,375.0,539.0,-0.18116,0.13183,-0.97458,-0.31548,0.12412,-0.94078,5.338,5.517
694019324,2024/04/08,392.0,552.0,406.0,573.0,377.0,532.0,-0.17973,0.13333,-0.97464,-0.31467,0.12182,-0.94135,5.353,5.533
694035979,2024/04/08,393.0,550.0,404.0,566.0,383.0,534.0,-0.18032,0.13047,-0.97492,-0.31283,0.12175,-0.94197,5.347,5.53
694052634,2024/04/08,396.0,551.0,415.0,569.0,378.0,533.0,-0.17657,0.13046,-0.9756,-0.31413,0.12058,-0.94169,5.375,5.517
694069288,2024/04/08,395.0,554.0,410.0,575.0,380.0,534.0,-0.17791,0.13211,-0.97514,-0.31348,0.12036,-0.94194,5.377,5.519
694085943,2024/04/08,387.0,552.0,394.0,567.0,379.0,536.0,-0.18324,0.12955,-0.9745,-0.31354,0.12128,-0.9418,5.352,5.518
694102597,2024/04/08,388.0,550.0,401.0,568.0,375.0,533.0,-0.18073,0.13023,-0.97487,-0.31474,0.12072,-0.94147,5.35,5.518
694119251,2024/04/08,399.0,548.0,412.0,555.0,385.0,542.0,-0.17743,0.12609,-0.97602,-0.31156,0.12372,-0.94214,5.353,5.543
694135906,2024/04/08,398.0,551.0,408.0,557.0,388.0,544.0,-0.17854,0.1268,-0.97573,-0.31076,0.12431,-0.94232,5.353,5.541
694152561,2024/04/08,400.0,553.0,409.0,567.0,390.0,539.0,-0.17803,0.12988,-0.97542,-0.3098,0.12235,-0.9429,5.342,5.542
694169215,2024/04/08,401.0,550.0,415.0,560.0,387.0,540.0,-0.17621,0.12728,-0.97609,-0.31059,0.12236,-0.94264,5.345,5.536
694185870,2024/04/08,391.0,555.0,406.0,575.0,375.0,534.0,-0.1784,0.13247,-0.975,-0.31379,0.12067,-0.94179,5.353,5.506
694202525,2024/04/08,392.0,552.0,404.0,570.0,379.0,534.0,-0.17888,0.1308,-0.97514,-0.3124,0.12079,-0.94224,5.372,5.504
694219179,2024/04/08,398.0,546.0,410.0,559.0,385.0,532.0,-0.17642,0.12777,-0.97599,-0.31009,0.12062,-0.94302,5.367,5.501
694235833,2024/04/08,393.0,551.0,408.0,570.0,379.0,532.0,-0.17681,0.13131,-0.97545,-0.31143,0.12064,-0.94258,5.356,5.496
694252488,2024/04/08,388.0,552.0,398.0,565.0,379.0,539.0,-0.17938,0.12992,-0.97516,-0.31081,0.1232,-0.94246,5.381,5.499
694269142,2024/04/08,387.0,551.0,400.0,565.0,374.0,536.0,-0.1779,0.12982,-0.97545,-0.31151,0.12238,-0.94233,5.381,5.494
